,timestamp,plant_id,in_bounds,area,convex_hull_area,solidity,perimeter,width,height,longest_path,center_of_mass,convex_hull_vertices,object_in_frame,ellipse_center,ellipse_major_axis,ellipse_minor_axis,ellipse_angle,ellipse_eccentricity
0,2024-08-06 11:15:01,8,True,1596.0,185186.5,0.00861833880979445,106691.5240174532,528,488,533.3413541063546,"(1860.2274436090227, 1327.5363408521303)",21,True,"(1849.6790771484375, 1327.34326171875)",554.94482421875,413.05584716796875,121.19992065429688,0.6678245080014935
1,2024-08-06 11:15:01,9,True,1972.0,242886.5,0.008119018553933627,122432.16260373592,656,608,632.196962979102,"(1905.4046653144017, 1813.4366125760648)",25,True,"(1896.4561767578125, 1808.5242919921875)",625.299560546875,480.3658142089844,67.62421417236328,0.6401894167324318
2,2024-08-06 11:15:01,3,True,2309.0,289908.0,0.007964595664831601,174048.793484807,704,656,679.3121521068205,"(951.0489389346037, 1285.0926808142053)",23,True,"(956.3682861328125, 1304.51513671875)",670.6426391601562,537.354736328125,115.33512878417969,0.598325070329989
3,2024-08-06 11:15:01,13,True,1847.0,148917.5,0.012402840498933974,104154.59229719639,512,456,524.9761899362675,"(2786.9983757444506, 1307.638332430969)",22,True,"(2803.241455078125, 1308.6046142578125)",517.2688598632812,356.70751953125,58.086219787597656,0.7241924718088213
4,2024-08-06 11:15:01,1,False,2383.0,279469.5,0.008526869658406374,177568.12943172455,680,568,644.7216453633304,"(933.444817456987, 343.5107007973143)",22,False,"(922.198486328125, 337.1262512207031)",632.927490234375,527.263916015625,94.66719818115234,0.5531889694656028
5,2024-08-06 11:15:01,10,False,2178.0,268865.0,0.008100719692038755,160511.00078737736,680,600,651.818993279576,"(1863.1593204775022, 2358.823691460055)",16,False,"(1860.4864501953125, 2345.99267578125)",634.460693359375,545.0079956054688,76.6673812866211,0.5119590305638122
6,2024-08-06 11:15:01,4,True,2869.0,308995.5,0.009284924861365295,234597.73488295078,824,584,820.0609733428363,"(977.4085047054723, 1934.111885674451)",28,True,"(1024.315185546875, 1908.4447021484375)",772.8290405273438,446.09661865234375,69.945556640625,0.8165848015389308
7,2024-08-06 11:15:01,16,True,1937.0,193589.0,0.010005733796858292,104861.70845484734,488,576,572.0847839262988,"(3661.5611770779556, 384.8972638100155)",21,True,"(3671.9462890625, 410.2041015625)",544.3124389648438,419.6819152832031,11.865325927734375,0.6367972744978727
8,2024-08-06 11:15:01,12,True,1409.0,161221.5,0.00873952915709133,71801.60558819771,480,496,498.8757360305269,"(2731.1213626685594, 865.7594038325053)",19,True,"(2724.467529296875, 873.8507690429688)",478.3392028808594,429.1077575683594,24.890226364135742,0.4418714505324346
9,2024-08-06 11:15:01,18,True,2209.0,208155.0,0.010612284115202613,133877.4646832943,616,480,603.6000331345252,"(3692.689904934359, 1414.7931190583975)",22,True,"(3668.990478515625, 1407.287109375)",578.8920288085938,421.32177734375,71.47799682617188,0.6857818187123726
10,2024-08-06 11:15:01,5,True,1751.0,191444.0,0.009146277762687784,118927.55590236187,560,473,557.4603124887009,"(976.296402055968, 2364.613363792119)",21,True,"(990.174072265625, 2360.00830078125)",563.5721435546875,396.505615234375,66.88542175292969,0.7106379723504814
11,2024-08-06 11:15:01,17,True,1720.0,220713.5,0.007792908000643368,118601.29709076881,640,464,624.551839321605,"(3686.1808139534883, 936.7604651162791)",24,True,"(3675.75244140625, 924.0398559570312)",616.4628295898438,421.80828857421875,81.90984344482422,0.7292572595526424
12,2024-08-06 11:15:01,2,True,2148.0,204894.0,0.010483469501303112,130377.67712831497,520,544,609.619553492176,"(1033.7565176908752, 799.909217877095)",23,True,"(1020.7429809570312, 815.69970703125)",587.2122802734375,386.6875,43.30241012573242,0.7525684877119776
13,2024-08-06 11:15:01,6,True,2019.0,240021.5,0.00841174644771406,107139.51395881176,456,751,644.0496875241847,"(1861.2674591381872, 369.3724616146607)",21,True,"(1856.02001953125, 364.0782470703125)",666.4760131835938,450.4710693359375,6.044868469238281,0.7369934381471986
14,2024-08-06 11:15:01,11,True,2101.0,290577.5,0.0072304290593731444,146970.46898555756,720,632,668.3838717383895,"(2728.0732984293195, 374.9952403617325)",24,True,"(2746.764404296875, 363.1810302734375)",663.9077758789062,549.5721435546875,74.99349975585938,0.5610471243603795
15,2024-08-06 11:15:01,20,False,1772.0,166763.0,0.010625858253929229,113492.4781961441,544,424,536.8286505021877,"(3678.61230248307, 2414.847065462754)",20,False,"(3675.115234375, 2397.62841796875)",504.9046325683594,369.55999755859375,88.87356567382812,0.68136887524941
16,2024-08-06 11:15:01,7,True,1563.0,146688.5,0.010655232005235583,91453.42527258396,592,368,574.7321115093536,"(1853.7984644913627, 868.7907869481766)",20,True,"(1853.444091796875, 861.971923828125)",547.8421020507812,304.453857421875,98.30913543701172,0.8313609263713938
17,2024-08-06 11:15:01,14,True,1649.0,141192.5,0.011679090603254422,76337.51321828365,448,432,463.4403953045095,"(2797.0782292298363, 1840.5645845967254)",26,True,"(2810.467529296875, 1841.7952880859375)",436.78125,377.0171203613281,61.775169372558594,0.5049108701312625
18,2024-08-06 11:15:01,19,True,1592.0,179359.5,0.008876028311854125,98005.81359493732,608,432,585.9564830258302,"(3667.243718592965, 1900.8523869346734)",19,True,"(3679.068359375, 1902.6771240234375)",601.5892333984375,365.3465576171875,72.99243927001953,0.7944707991857881
19,2024-08-06 11:15:01,15,False,1745.0,161945.5,0.010775229938466954,83070.2836176157,440,552,553.7300786484332,"(2774.6521489971346, 2317.0057306590256)",20,False,"(2785.066650390625, 2296.9169921875)",493.1068420410156,381.0182800292969,154.0283660888672,0.6347846570737453
20,2024-08-06 18:15:02,18,True,2478.0,217172.5,0.011410284451300233,156556.62119984627,616,488,622.0289382335841,"(3679.230024213075, 1416.6908797417273)",25,True,"(3637.9228515625, 1413.3182373046875)",575.8071899414062,424.4420166015625,71.54875946044922,0.6757561479829727
21,2024-08-06 18:15:02,16,True,2120.0,206446.5,0.010269004318310071,108810.81854605675,488,592,602.2997592561366,"(3645.108962264151, 397.20424528301885)",18,True,"(3663.41357421875, 426.1988220214844)",567.0271606445312,430.4007263183594,13.249494552612305,0.6510348817535856
22,2024-08-06 18:15:02,10,True,2166.0,279694.0,0.007744177565482277,135202.9942700863,607,640,649.3265742290239,"(1907.3855032317636, 2310.073407202216)",24,True,"(1903.183349609375, 2284.230224609375)",615.8338623046875,515.5407104492188,149.26121520996094,0.5469848295599359
23,2024-08-06 18:15:02,3,True,2187.0,297445.5,0.007352607452457677,154212.77917575836,720,656,641.792801455423,"(962.2569730224051, 1289.1559213534522)",29,True,"(980.1287231445312, 1322.584716796875)",675.7792358398438,533.9445190429688,112.57311248779297,0.6129563293839885
24,2024-08-06 18:15:02,7,True,1450.0,153166.0,0.009466852956922555,93231.86781322956,536,392,528.9102003175965,"(1880.6220689655172, 858.9158620689656)",19,True,"(1867.9910888671875, 856.8949584960938)",523.091796875,340.586669921875,104.94205474853516,0.7589893309347697
25,2024-08-06 18:15:02,13,True,1863.0,142478.5,0.013075657028955245,101428.05759739876,495,432,494.60388190955393,"(2775.023617820719, 1323.8534621578099)",20,True,"(2785.548583984375, 1318.09033203125)",490.8171081542969,337.4364013671875,60.59269332885742,0.7261850727544382
26,2024-08-06 18:15:02,6,True,1856.0,202746.0,0.009154311305771753,88352.80838918686,440,640,611.1382822242442,"(1897.4493534482758, 422.453125)",23,True,"(1889.436279296875, 438.5635681152344)",554.0504150390625,424.6579895019531,16.208602905273438,0.6422909479411296
27,2024-08-06 18:15:02,1,True,2423.0,262582.5,0.009227576095132006,167022.8873682022,664,552,641.8301956125156,"(959.4250928600908, 369.8671068922823)",24,True,"(927.6871948242188, 358.44140625)",625.09130859375,514.3246459960938,97.62590789794922,0.5683321482923742
28,2024-08-06 18:15:02,14,True,1379.0,145787.5,0.009458972820029152,70756.70738112926,456,440,464.96128871122164,"(2807.680928208847, 1852.6990572878897)",21,True,"(2803.88720703125, 1844.7054443359375)",445.7757873535156,377.2339172363281,66.31896209716797,0.5327997068573601
29,2024-08-06 18:15:02,19,True,1617.0,184047.0,0.008785799279531858,95766.0128557682,608,440,543.6800529723341,"(3633.4063079777366, 1887.3290043290044)",25,True,"(3666.33740234375, 1893.43115234375)",589.8843383789062,372.8892822265625,74.28614807128906,0.7748544743487454
30,2024-08-06 18:15:02,17,True,1860.0,240872.0,0.0077219436049021884,150027.72787559032,712,456,694.0958147114849,"(3702.597311827957, 943.2510752688172)",26,True,"(3697.982666015625, 933.6434936523438)",667.4191284179688,432.6746826171875,87.70587921142578,0.7614017556808264
31,2024-08-06 18:15:02,4,True,2553.0,308200.5,0.008283568650926913,225434.79777777195,808,544,760.8659540286975,"(959.8687818253036, 1921.3725029377204)",26,True,"(1035.4566650390625, 1903.7783203125)",785.997802734375,467.6636962890625,71.39737701416016,0.8037304053044645
32,2024-08-06 18:15:02,9,True,2019.0,219713.0,0.009189260535334733,114649.96389591694,663,512,615.929379068737,"(1898.4824170381378, 1761.4338781575036)",23,True,"(1900.461669921875, 1765.5601806640625)",627.4492797851562,434.7049255371094,85.8032455444336,0.7211174321474092
33,2024-08-06 18:15:02,15,False,1710.0,170019.0,0.010057699433592715,87826.39765274525,456,552,554.0009025263406,"(2762.129239766082, 2320.7309941520466)",23,False,"(2780.5927734375, 2294.693115234375)",504.383056640625,391.0127258300781,160.072998046875,0.6316794375240484
34,2024-08-06 18:15:02,8,True,1341.0,205594.0,0.0065225638880512075,91038.538651824,552,520,568.9094831341802,"(1877.566741237882, 1302.3624161073826)",21,True,"(1894.9447021484375, 1317.1112060546875)",557.7777709960938,436.134033203125,124.4646987915039,0.6233867971897872
35,2024-08-06 18:15:02,20,False,1629.0,161701.0,0.010074149201303641,92132.89645373821,512,432,505.1821453693707,"(3666.587476979742, 2379.7004297114795)",22,False,"(3667.1298828125, 2390.545654296875)",458.74859619140625,384.33990478515625,100.35999298095703,0.5459761454375871
36,2024-08-06 18:15:02,11,True,2029.0,266941.0,0.007600930542704193,162236.28739011288,704,584,679.1656646209377,"(2745.6875308033514, 393.6416954164613)",28,True,"(2744.7451171875, 390.0024108886719)",653.0360717773438,521.5076293945312,89.32093048095703,0.6018763208232834
37,2024-08-06 18:15:02,5,False,2012.0,212468.5,0.009469639028844276,135194.08759748936,568,512,567.4090235447442,"(985.0820079522863, 2353.3151093439365)",22,False,"(996.301513671875, 2348.016357421875)",548.072998046875,471.5228576660156,66.05370330810547,0.5097398893346635
38,2024-08-06 18:15:02,2,True,1833.0,211225.0,0.008677950053260742,101125.81150448322,536,520,606.97034523937,"(1045.430441898527, 811.8712493180578)",23,True,"(1029.7640380859375, 823.6671752929688)",582.7857666015625,413.467529296875,52.61841583251953,0.7047382090588605
39,2024-08-06 18:15:02,12,True,1348.0,158521.5,0.008503578378958059,73004.05944573879,480,471,495.46140112020834,"(2719.348664688427, 880.4072700296736)",25,True,"(2718.16796875, 885.8226928710938)",480.6875,415.8691101074219,41.15088653564453,0.5015048635700681
